step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
153,2906,2,1,0,1,0,5,28.7,0
154,2906,2,1,0,1,0,5,35.63,0
155,2906,2,1,0,5,0,8,41.84,0
156,2906,2,1,0,1,0,5,18.22,0
157,2906,2,1,0,1,0,5,39.8,0
158,2906,2,1,0,5,0,8,50.22,0
159,2906,2,1,0,35,0,18,4716.54,1
159,2906,2,1,0,1,0,5,44.77,0
160,2906,2,1,0,1,0,5,8.84,0
161,2906,2,1,0,1,0,5,25.88,0
162,2906,2,1,0,1,0,5,31.32,0
163,2906,2,1,0,1,0,5,25.23,0
164,2906,2,1,0,1,0,5,69.33,0
165,2906,2,1,0,1,0,5,6.5,0
166,2906,2,1,0,1,0,5,36.32,0
167,2906,2,1,0,1,0,5,26.62,0
168,2906,2,1,0,1,0,5,51.03,0
173,2906,2,1,0,0,0,5,39.64,0
173,2906,2,1,0,1,0,5,8.67,0
174,2906,2,1,0,10,0,11,12.42,0
175,2906,2,1,0,1,0,5,3.17,0
176,2906,2,1,0,1,0,5,15.32,0
177,2906,2,1,0,1,0,5,37.5,0
178,2906,2,1,0,1,0,5,38.7,0
179,2906,2,1,0,1,0,5,0.23,0
3,2908,1,1,0,7,0,6,254.84,0
105,2908,1,1,0,30,0,16,97.77,0
107,2908,1,1,0,6,0,6,345.54,1
108,2908,1,1,0,0,0,5,75.8,0
109,2908,1,1,0,0,0,5,47.13,0
110,2908,1,1,0,0,0,5,24.03,0
111,2908,1,1,0,0,0,5,0.82,0
112,2908,1,1,0,0,0,5,7.59,0
113,2908,1,1,0,0,0,5,25.08,0
114,2908,1,1,0,0,0,5,39.9,0
115,2908,1,1,0,0,0,5,35.38,0
116,2908,1,1,0,0,0,5,11.19,0
117,2908,1,1,0,0,0,5,1.17,0
118,2908,1,1,0,0,0,5,20.81,0
119,2908,1,1,0,0,0,5,28.78,0
120,2908,1,1,0,0,0,5,13.1,0
121,2908,1,1,0,0,0,5,42.02,0
122,2908,1,1,0,0,0,5,84.95,0
122,2908,1,1,0,45,0,18,284.41,1
123,2908,1,1,0,0,0,5,21.73,0
124,2908,1,1,0,36,0,15,61.06,0
125,2908,1,1,0,0,0,5,7.01,0
125,2908,1,1,0,1,0,5,1.11,0
125,2908,1,1,0,18,0,9,568.65,1
126,2908,1,1,0,1,0,5,10.67,0
127,2908,1,1,0,5,0,8,73.85,0
128,2908,1,1,0,1,0,5,44.52,0
129,2908,1,1,0,38,0,19,355.82,1
129,2908,1,1,0,1,0,5,2.45,0
130,2908,1,1,0,1,0,5,35.81,0
131,2908,1,1,0,1,0,5,21.91,0
132,2908,1,1,0,1,0,5,38.49,0
133,2908,1,1,0,1,0,5,11.31,0
134,2908,1,1,0,1,0,5,1.94,0
135,2908,1,1,0,1,0,5,43.76,0
136,2908,1,1,0,1,0,5,13.82,0
137,2908,1,1,0,1,0,5,25.15,0
138,2908,1,1,0,1,0,5,5.83,0
139,2908,1,1,0,1,0,5,1.8,0
140,2908,1,1,0,20,0,13,480.89,1
140,2908,1,1,0,1,0,5,45.02,0
141,2908,1,1,0,6,0,6,137.82,1
141,2908,1,1,0,1,0,5,19.19,0
142,2908,1,1,0,1,0,5,64.31,0
143,2908,1,1,0,1,0,5,19.63,0
144,2908,1,1,0,1,0,5,28.98,0
145,2908,1,1,0,1,0,5,17.24,0
147,2908,1,1,0,1,0,5,17.39,0
148,2908,1,1,0,28,0,13,47.38,0
149,2908,1,1,0,0,0,5,5.23,0
149,2908,1,1,0,1,0,5,0.21,0
150,2908,1,1,0,1,0,5,38.11,0
154,2908,1,1,0,1,0,5,21.56,0
155,2908,1,1,0,1,0,5,0.45,0
156,2908,1,1,0,1,0,5,72.82,0
157,2908,1,1,0,1,0,5,1.35,0
158,2908,1,1,0,1,0,5,29.59,0
159,2908,1,1,0,1,0,5,31.34,0
160,2908,1,1,0,1,0,5,51.94,0
161,2908,1,1,0,43,0,9,0.69,0
162,2908,1,1,0,0,0,5,72.44,0
162,2908,1,1,0,1,0,5,34.89,0
162,2908,1,1,0,22,0,12,418.04,1
163,2908,1,1,0,1,0,5,23.17,0
164,2908,1,1,0,1,0,5,0.69,0
165,2908,1,1,0,1,0,5,48.34,0
166,2908,1,1,0,1,0,5,31.99,0
168,2908,1,1,0,1,0,5,0.85,0
169,2908,1,1,0,1,0,5,6.2,0
170,2908,1,1,0,5,0,8,33.34,0
171,2908,1,1,0,1,0,5,21.4,0
172,2908,1,1,0,1,0,5,1.33,0
173,2908,1,1,0,1,0,5,37.91,0
174,2908,1,1,0,1,0,5,98.53,0
175,2908,1,1,0,1,0,5,7.4,0
176,2908,1,1,0,1,0,5,32.37,0
177,2908,1,1,0,1,0,5,8.21,0
178,2908,1,1,0,1,0,5,23.52,0
3,2910,2,1,0,22,0,12,281.12,1
4,2910,2,1,0,21,0,13,32.28,1
4,2910,2,1,0,6,0,6,702.72,1
5,2910,2,1,0,16,0,16,613.67,1
6,2910,2,1,0,35,0,18,297.43,1
6,2910,2,1,0,22,0,12,97.49,1
9,2910,2,1,0,25,0,15,1.28,0
11,2910,2,1,0,6,0,6,128.09,1
18,2910,2,1,0,35,0,18,3993.1,1
24,2910,2,1,0,27,0,12,144.93,1
25,2910,2,1,0,20,0,13,543.4,1
31,2910,2,1,0,22,0,12,36.63,0
39,2910,2,1,0,22,0,12,524.27,1
48,2910,2,1,0,27,0,12,418.66,1
52,2910,2,1,0,7,0,6,12.35,0
59,2910,2,1,0,19,0,9,438.35,1
77,2910,2,1,0,7,0,6,106.2,0
77,2910,2,1,0,2,0,6,10.07,0
107,2910,2,1,0,6,0,6,151.04,0
117,2910,2,1,0,25,0,15,52.32,0
130,2910,2,1,0,6,0,6,74.93,1
136,2910,2,1,0,6,0,6,555.38,1
3,2911,3,1,0,13,0,14,66.96,0
4,2911,3,1,0,0,0,5,21.67,0
6,2911,3,1,0,0,0,5,17.67,0
7,2911,3,1,0,0,0,5,63.42,0
8,2911,3,1,0,0,0,5,13.85,0
9,2911,3,1,0,9,0,10,41.33,0
10,2911,3,1,0,0,0,5,47.25,0
11,2911,3,1,0,0,0,5,32.44,0
12,2911,3,1,0,0,0,5,31.11,0
13,2911,3,1,0,0,0,5,17.05,0
14,2911,3,1,0,0,0,5,2.56,0
15,2911,3,1,0,0,0,5,40.96,0
17,2911,3,1,0,0,0,5,5.47,0
18,2911,3,1,0,0,0,5,21.19,0
20,2911,3,1,0,0,0,5,7.52,0
22,2911,3,1,0,0,0,5,37.03,0
23,2911,3,1,0,9,0,10,64.45,0
25,2911,3,1,0,19,0,9,158.12,0
53,2911,3,1,0,20,0,13,18.79,0
84,2911,3,1,0,41,0,19,291.32,1
88,2911,3,1,0,25,0,15,70.53,0
101,2911,3,1,0,22,0,12,29.86,0
107,2911,3,1,0,20,0,13,64.5,0
114,2911,3,1,0,9,0,10,52.44,0
115,2911,3,1,0,0,0,5,29.17,0
116,2911,3,1,0,0,0,5,16.95,0
117,2911,3,1,0,0,0,5,18.12,0
118,2911,3,1,0,0,0,5,50.69,0
119,2911,3,1,0,0,0,5,62.94,0
120,2911,3,1,0,0,0,5,18.81,0
160,2911,3,1,0,1,0,5,47.8,0
161,2911,3,1,0,1,0,5,13.72,0
162,2911,3,1,0,1,0,5,7.0,0
163,2911,3,1,0,1,0,5,42.42,0
164,2911,3,1,0,1,0,5,73.94,0
165,2911,3,1,0,1,0,5,23.68,0
166,2911,3,1,0,1,0,5,31.3,0
167,2911,3,1,0,1,0,5,27.95,0
168,2911,3,1,0,5,0,8,9.72,0
169,2911,3,1,0,1,0,5,28.71,0
170,2911,3,1,0,16,0,16,111.34,1
171,2911,3,1,0,1,0,5,63.48,0
172,2911,3,1,0,28,0,13,7.06,0
173,2911,3,1,0,0,0,5,3.93,0
173,2911,3,1,0,1,0,5,21.43,0
174,2911,3,1,0,1,0,5,13.15,0
175,2911,3,1,0,4,0,6,2.46,0
176,2911,3,1,0,1,0,5,13.17,0
177,2911,3,1,0,1,0,5,18.37,0
178,2911,3,1,0,1,0,5,62.32,0
179,2911,3,1,0,1,0,5,3.78,0
3,2912,1,1,0,22,0,12,426.7,1
16,2912,1,1,0,35,0,18,2668.66,1
21,2912,1,1,0,13,0,14,236.64,1
24,2912,1,1,0,6,0,6,305.93,1
28,2912,1,1,0,0,0,5,21.82,0
29,2912,1,1,0,0,0,5,26.2,0
30,2912,1,1,0,0,0,5,36.84,0
31,2912,1,1,0,0,0,5,8.5,0
32,2912,1,1,0,0,0,5,33.36,0
34,2912,1,1,0,0,0,5,40.45,0
35,2912,1,1,0,0,0,5,21.73,0
36,2912,1,1,0,0,0,5,58.07,0
37,2912,1,1,0,0,0,5,48.45,0
38,2912,1,1,0,6,0,6,886.7,1
38,2912,1,1,0,0,0,5,18.81,0
41,2912,1,1,0,0,0,5,28.73,0
42,2912,1,1,0,0,0,5,2.33,0
43,2912,1,1,0,0,0,5,5.08,0
44,2912,1,1,0,0,0,5,30.5,0
46,2912,1,1,0,0,0,5,28.29,0
47,2912,1,1,0,0,0,5,43.52,0
48,2912,1,1,0,9,0,10,30.66,0
49,2912,1,1,0,0,0,5,5.19,0
50,2912,1,1,0,0,0,5,22.01,0
51,2912,1,1,0,0,0,5,21.21,0
53,2912,1,1,0,0,0,5,57.73,0
55,2912,1,1,0,0,0,5,1.0,0
56,2912,1,1,0,0,0,5,51.54,0
57,2912,1,1,0,0,0,5,28.72,0
58,2912,1,1,0,0,0,5,61.39,0
59,2912,1,1,0,0,0,5,3.09,0
60,2912,1,1,0,0,0,5,9.97,0
62,2912,1,1,0,35,0,18,4734.42,1
63,2912,1,1,0,0,0,5,0.39,0
64,2912,1,1,0,0,0,5,40.25,0
66,2912,1,1,0,0,0,5,1.4,0
67,2912,1,1,0,0,0,5,1.02,0
68,2912,1,1,0,0,0,5,37.89,0
69,2912,1,1,0,0,0,5,30.8,0
70,2912,1,1,0,0,0,5,23.29,0
71,2912,1,1,0,0,0,5,21.06,0
72,2912,1,1,0,0,0,5,9.96,0
72,2912,1,1,0,22,0,12,647.01,1
73,2912,1,1,0,0,0,5,32.0,0
74,2912,1,1,0,13,0,14,50.11,0
75,2912,1,1,0,0,0,5,28.38,0
76,2912,1,1,0,0,0,5,72.97,0
77,2912,1,1,0,13,0,14,13.55,0
77,2912,1,1,0,25,0,15,283.58,1
78,2912,1,1,0,0,0,5,3.89,0
79,2912,1,1,0,37,0,16,233.23,0
80,2912,1,1,0,0,0,5,23.16,0
80,2912,1,1,0,1,0,5,43.32,0
81,2912,1,1,0,1,0,5,18.73,0
82,2912,1,1,0,1,0,5,31.81,0
83,2912,1,1,0,1,0,5,28.54,0
84,2912,1,1,0,1,0,5,61.62,0
85,2912,1,1,0,1,0,5,6.21,0
86,2912,1,1,0,5,0,8,84.23,0
170,2912,1,1,0,1,0,5,33.96,0
171,2912,1,1,0,1,0,5,46.13,0
172,2912,1,1,0,1,0,5,28.21,0
173,2912,1,1,0,1,0,5,17.27,0
174,2912,1,1,0,5,0,8,14.83,0
175,2912,1,1,0,1,0,5,36.75,0
176,2912,1,1,0,1,0,5,12.44,0
177,2912,1,1,0,1,0,5,6.05,0
178,2912,1,1,0,1,0,5,34.48,0
179,2912,1,1,0,5,0,8,42.04,0
3,2914,2,0,0,10,0,11,124.92,1
6,2914,2,0,0,7,0,6,16.5,0
9,2914,2,0,0,25,0,15,186.22,0
10,2914,2,0,0,22,0,12,168.85,1
23,2914,2,0,0,35,0,18,2783.07,1
33,2914,2,0,0,16,0,16,589.21,1
73,2914,2,0,0,6,0,6,240.47,0
74,2914,2,0,0,3,0,7,115.56,0
77,2914,2,0,0,6,0,6,30.95,1
83,2914,2,0,0,3,0,7,80.38,0
85,2914,2,0,0,38,0,19,180.24,1
90,2914,2,0,0,6,0,6,173.31,0
90,2914,2,0,0,4,0,6,81.11,0
91,2914,2,0,0,1,0,5,8.9,0
92,2914,2,0,0,1,0,5,31.62,0
93,2914,2,0,0,1,0,5,6.88,0
94,2914,2,0,0,1,0,5,31.91,0
95,2914,2,0,0,1,0,5,14.21,0
96,2914,2,0,0,1,0,5,44.07,0
97,2914,2,0,0,1,0,5,56.92,0
99,2914,2,0,0,1,0,5,21.9,0
100,2914,2,0,0,1,0,5,4.15,0
101,2914,2,0,0,5,0,8,85.37,0
102,2914,2,0,0,1,0,5,33.04,0
103,2914,2,0,0,14,0,15,39.21,0
104,2914,2,0,0,1,0,5,15.02,0
105,2914,2,0,0,5,0,8,46.92,0
105,2914,2,0,0,6,0,6,370.54,1
106,2914,2,0,0,1,0,5,21.92,0
107,2914,2,0,0,5,0,8,26.15,0
108,2914,2,0,0,1,0,5,41.3,0
109,2914,2,0,0,1,0,5,10.98,0
110,2914,2,0,0,1,0,5,21.04,0
111,2914,2,0,0,1,0,5,13.05,0
112,2914,2,0,0,5,0,8,27.25,0
113,2914,2,0,0,1,0,5,12.16,0
114,2914,2,0,0,1,0,5,48.87,0
115,2914,2,0,0,5,0,8,29.19,0
116,2914,2,0,0,6,0,6,756.03,1
116,2914,2,0,0,1,0,5,80.18,0
119,2914,2,0,0,1,0,5,10.88,0
120,2914,2,0,0,5,0,8,7.82,0
121,2914,2,0,0,1,0,5,21.68,0
122,2914,2,0,0,1,0,5,16.09,0
123,2914,2,0,0,1,0,5,67.07,0
124,2914,2,0,0,5,0,8,43.12,0
125,2914,2,0,0,1,0,5,12.81,0
126,2914,2,0,0,1,0,5,13.69,0
127,2914,2,0,0,5,0,8,14.17,0
140,2914,2,0,0,1,0,5,44.17,0
141,2914,2,0,0,1,0,5,10.93,0
142,2914,2,0,0,1,0,5,51.22,0
143,2914,2,0,0,1,0,5,47.63,0
144,2914,2,0,0,1,0,5,38.48,0
145,2914,2,0,0,1,0,5,6.87,0
146,2914,2,0,0,5,0,8,50.89,0
147,2914,2,0,0,1,0,5,31.32,0
148,2914,2,0,0,1,0,5,49.75,0
149,2914,2,0,0,1,0,5,64.07,0
149,2914,2,0,0,22,0,12,406.58,1
150,2914,2,0,0,1,0,5,21.08,0
151,2914,2,0,0,1,0,5,9.72,0
152,2914,2,0,0,1,0,5,30.72,0
153,2914,2,0,0,1,0,5,8.96,0
154,2914,2,0,0,5,0,8,23.01,0
155,2914,2,0,0,1,0,5,1.85,0
156,2914,2,0,0,10,0,11,27.55,0
157,2914,2,0,0,1,0,5,32.56,0
158,2914,2,0,0,1,0,5,2.37,0
159,2914,2,0,0,14,0,15,87.9,0
62,2915,1,1,0,13,0,14,21.69,0
63,2915,1,1,0,0,0,5,36.77,0
64,2915,1,1,0,0,0,5,38.55,0
65,2915,1,1,0,0,0,5,42.51,0
66,2915,1,1,0,0,0,5,66.11,0
67,2915,1,1,0,0,0,5,34.52,0
69,2915,1,1,0,0,0,5,61.04,0
70,2915,1,1,0,0,0,5,27.72,0
71,2915,1,1,0,0,0,5,47.65,0
72,2915,1,1,0,23,0,9,187.45,0
72,2915,1,1,0,17,0,9,759.04,1
73,2915,1,1,0,0,0,5,37.55,0
74,2915,1,1,0,0,0,5,33.1,0
75,2915,1,1,0,0,0,5,83.89,0
76,2915,1,1,0,0,0,5,25.66,0
77,2915,1,1,0,0,0,5,15.52,0
79,2915,1,1,0,0,0,5,22.85,0
80,2915,1,1,0,0,0,5,1.39,0
81,2915,1,1,0,0,0,5,40.23,0
82,2915,1,1,0,0,0,5,11.72,0
85,2915,1,1,0,0,0,5,36.15,0
171,2915,1,1,0,1,0,5,3.31,0
172,2915,1,1,0,1,0,5,19.09,0
173,2915,1,1,0,1,0,5,35.15,0
174,2915,1,1,0,1,0,5,44.19,0
175,2915,1,1,0,1,0,5,8.25,0
176,2915,1,1,0,1,0,5,40.13,0
177,2915,1,1,0,1,0,5,9.22,0
178,2915,1,1,0,1,0,5,14.62,0
179,2915,1,1,0,1,0,5,33.56,0
3,2916,2,0,0,16,0,16,169.8,0
7,2916,2,0,0,39,0,18,3020.3,1
9,2916,2,0,0,13,0,14,42.79,0
10,2916,2,0,0,0,0,5,18.49,0
11,2916,2,0,0,0,0,5,36.51,0
12,2916,2,0,0,0,0,5,13.0,0
13,2916,2,0,0,0,0,5,25.05,0
15,2916,2,0,0,0,0,5,30.37,0
16,2916,2,0,0,16,0,16,253.4,1
16,2916,2,0,0,0,0,5,4.84,0
17,2916,2,0,0,11,0,12,410.34,1
17,2916,2,0,0,0,0,5,24.16,0
18,2916,2,0,0,0,0,5,24.12,0
19,2916,2,0,0,0,0,5,14.01,0
20,2916,2,0,0,13,0,14,40.41,0
21,2916,2,0,0,0,0,5,31.53,0
22,2916,2,0,0,32,0,11,132.98,0
23,2916,2,0,0,15,0,13,20.11,0
24,2916,2,0,0,0,0,5,7.77,0
25,2916,2,0,0,11,0,12,254.33,1
25,2916,2,0,0,0,0,5,3.99,0
27,2916,2,0,0,0,0,5,13.7,0
28,2916,2,0,0,0,0,5,29.52,0
29,2916,2,0,0,0,0,5,27.71,0
31,2916,2,0,0,0,0,5,15.35,0
32,2916,2,0,0,0,0,5,6.8,0
33,2916,2,0,0,27,0,12,98.74,0
34,2916,2,0,0,0,0,5,19.2,0
35,2916,2,0,0,0,0,5,18.74,0
36,2916,2,0,0,0,0,5,13.12,0
45,2916,2,0,0,0,0,5,32.79,0
46,2916,2,0,0,0,0,5,16.4,0
48,2916,2,0,0,0,0,5,12.99,0
50,2916,2,0,0,0,0,5,74.37,0
51,2916,2,0,0,0,0,5,51.79,0
52,2916,2,0,0,0,0,5,54.31,0
53,2916,2,0,0,0,0,5,49.87,0
54,2916,2,0,0,0,0,5,0.56,0
56,2916,2,0,0,0,0,5,4.25,0
57,2916,2,0,0,0,0,5,5.17,0
58,2916,2,0,0,22,0,12,667.66,1
58,2916,2,0,0,0,0,5,33.91,0
59,2916,2,0,0,0,0,5,52.2,0
61,2916,2,0,0,0,0,5,13.3,0
62,2916,2,0,0,0,0,5,41.98,0
63,2916,2,0,0,13,0,14,91.07,0
65,2916,2,0,0,5,0,8,76.61,0
66,2916,2,0,0,1,0,5,20.14,0
67,2916,2,0,0,14,0,15,0.59,0
68,2916,2,0,0,1,0,5,2.21,0
69,2916,2,0,0,1,0,5,22.75,0
70,2916,2,0,0,1,0,5,42.09,0
71,2916,2,0,0,1,0,5,24.51,0
72,2916,2,0,0,1,0,5,15.22,0
73,2916,2,0,0,1,0,5,16.92,0
74,2916,2,0,0,5,0,8,26.24,0
75,2916,2,0,0,1,0,5,13.22,0
76,2916,2,0,0,1,0,5,17.24,0
77,2916,2,0,0,22,0,12,1012.6,1
77,2916,2,0,0,1,0,5,4.45,0
78,2916,2,0,0,1,0,5,17.08,0
78,2916,2,0,0,22,0,12,628.68,1
78,2916,2,0,0,22,0,12,151.12,1
79,2916,2,0,0,1,0,5,14.21,0
81,2916,2,0,0,1,0,5,21.5,0
82,2916,2,0,0,1,0,5,36.07,0
83,2916,2,0,0,1,0,5,45.31,0
84,2916,2,0,0,1,0,5,41.18,0
85,2916,2,0,0,1,0,5,29.26,0
86,2916,2,0,0,1,0,5,42.91,0
87,2916,2,0,0,1,0,5,23.66,0
88,2916,2,0,0,1,0,5,35.99,0
89,2916,2,0,0,1,0,5,38.52,0
111,2916,2,0,0,28,0,13,32.53,0
112,2916,2,0,0,0,0,5,25.55,0
112,2916,2,0,0,1,0,5,27.22,0
113,2916,2,0,0,1,0,5,44.71,0
114,2916,2,0,0,1,0,5,24.84,0
115,2916,2,0,0,1,0,5,59.66,0
116,2916,2,0,0,1,0,5,42.84,0
117,2916,2,0,0,1,0,5,16.92,0
118,2916,2,0,0,1,0,5,5.23,0
119,2916,2,0,0,1,0,5,30.34,0
119,2916,2,0,0,22,0,12,787.4,1
120,2916,2,0,0,1,0,5,30.45,0
121,2916,2,0,0,1,0,5,31.94,0
122,2916,2,0,0,1,0,5,23.86,0
123,2916,2,0,0,1,0,5,27.93,0
124,2916,2,0,0,1,0,5,46.17,0
125,2916,2,0,0,1,0,5,31.29,0
126,2916,2,0,0,4,0,6,51.07,0
126,2916,2,0,0,42,0,6,188.83,0
127,2916,2,0,0,1,0,5,58.32,0
127,2916,2,0,0,18,0,9,276.69,1
129,2916,2,0,0,1,0,5,33.95,0
130,2916,2,0,0,1,0,5,41.68,0
131,2916,2,0,0,1,0,5,16.56,0
132,2916,2,0,0,1,0,5,21.37,0
133,2916,2,0,0,1,0,5,58.02,0
134,2916,2,0,0,1,0,5,21.14,0
135,2916,2,0,0,6,0,6,682.65,1
135,2916,2,0,0,1,0,5,51.37,0
136,2916,2,0,0,1,0,5,47.12,0
138,2916,2,0,0,1,0,5,41.29,0
139,2916,2,0,0,1,0,5,12.72,0
140,2916,2,0,0,1,0,5,42.37,0
141,2916,2,0,0,1,0,5,58.63,0
142,2916,2,0,0,1,0,5,11.97,0
143,2916,2,0,0,5,0,8,58.82,0
144,2916,2,0,0,1,0,5,6.07,0
145,2916,2,0,0,1,0,5,5.43,0
173,2916,2,0,0,1,0,5,13.74,0
174,2916,2,0,0,1,0,5,54.25,0
176,2916,2,0,0,1,0,5,16.64,0
177,2916,2,0,0,1,0,5,8.04,0
178,2916,2,0,0,1,0,5,29.97,0
179,2916,2,0,0,5,0,8,12.61,0
3,2918,2,1,0,12,0,13,77.46,0
19,2918,2,1,0,11,0,12,30.33,0
44,2918,2,1,0,25,0,15,148.96,0
53,2918,2,1,0,25,0,15,62.82,0
113,2918,2,1,0,35,0,18,5162.36,1
135,2918,2,1,0,9,0,10,5.65,0
138,2918,2,1,0,0,0,5,7.09,0
139,2918,2,1,0,0,0,5,51.27,0
140,2918,2,1,0,0,0,5,40.45,0
141,2918,2,1,0,0,0,5,28.01,0
142,2918,2,1,0,0,0,5,3.83,0
143,2918,2,1,0,0,0,5,25.05,0
144,2918,2,1,0,0,0,5,21.51,0
145,2918,2,1,0,9,0,10,10.17,0
146,2918,2,1,0,0,0,5,9.08,0
162,2918,2,1,0,0,0,5,3.75,0
163,2918,2,1,0,0,0,5,68.01,0
164,2918,2,1,0,9,0,10,67.32,0
165,2918,2,1,0,0,0,5,6.55,0
166,2918,2,1,0,0,0,5,39.09,0
167,2918,2,1,0,0,0,5,0.62,0
168,2918,2,1,0,0,0,5,4.89,0
169,2918,2,1,0,0,0,5,29.5,0
170,2918,2,1,0,0,0,5,40.62,0
171,2918,2,1,0,0,0,5,40.44,0
171,2918,2,1,0,11,0,12,294.85,1
172,2918,2,1,0,0,0,5,45.75,0
173,2918,2,1,0,0,0,5,35.44,0
174,2918,2,1,0,0,0,5,7.64,0
176,2918,2,1,0,0,0,5,30.97,0
177,2918,2,1,0,0,0,5,24.55,0
179,2918,2,1,0,0,0,5,14.14,0
179,2918,2,1,0,38,0,19,328.75,1
3,2919,5,1,0,12,0,13,129.12,0
6,2919,5,1,0,11,0,12,212.75,0
8,2919,5,1,0,6,0,6,110.2,0
29,2919,5,1,0,6,0,6,162.81,0
29,2919,5,1,0,2,0,6,130.92,0
43,2919,5,1,0,11,0,12,55.36,1
44,2919,5,1,0,9,0,10,50.72,0
45,2919,5,1,0,0,0,5,50.33,0
46,2919,5,1,0,0,0,5,14.99,0
48,2919,5,1,0,0,0,5,10.84,0
50,2919,5,1,0,0,0,5,6.98,0
51,2919,5,1,0,0,0,5,43.19,0
52,2919,5,1,0,0,0,5,2.42,0
53,2919,5,1,0,0,0,5,19.95,0
54,2919,5,1,0,0,0,5,22.55,0
55,2919,5,1,0,0,0,5,37.86,0
172,2919,5,1,0,1,0,5,25.65,0
173,2919,5,1,0,4,0,6,77.82,0
173,2919,5,1,0,42,0,6,128.33,0
174,2919,5,1,0,1,0,5,20.54,0
175,2919,5,1,0,1,0,5,39.6,0
176,2919,5,1,0,1,0,5,5.23,0
177,2919,5,1,0,4,0,6,72.56,0
177,2919,5,1,0,42,0,6,110.69,0
178,2919,5,1,0,1,0,5,31.04,0
179,2919,5,1,0,1,0,5,23.06,0
3,2920,2,0,0,3,0,7,571.7,1
15,2920,2,0,0,11,0,12,147.4,1
16,2920,2,0,0,13,0,14,10.8,0
17,2920,2,0,0,0,0,5,36.19,0
18,2920,2,0,0,0,0,5,32.1,0
19,2920,2,0,0,0,0,5,25.63,0
20,2920,2,0,0,0,0,5,17.29,0
22,2920,2,0,0,0,0,5,23.48,0
23,2920,2,0,0,0,0,5,17.28,0
24,2920,2,0,0,0,0,5,49.33,0
25,2920,2,0,0,0,0,5,18.55,0
26,2920,2,0,0,0,0,5,50.26,0
144,2920,2,0,0,1,0,5,8.34,0
145,2920,2,0,0,1,0,5,18.92,0
146,2920,2,0,0,1,0,5,4.82,0
147,2920,2,0,0,1,0,5,24.26,0
148,2920,2,0,0,1,0,5,22.51,0
149,2920,2,0,0,1,0,5,46.57,0
150,2920,2,0,0,1,0,5,26.95,0
151,2920,2,0,0,1,0,5,21.27,0
152,2920,2,0,0,1,0,5,12.09,0
153,2920,2,0,0,14,0,15,7.08,0
154,2920,2,0,0,11,0,12,467.37,1
154,2920,2,0,0,28,0,13,150.06,0
155,2920,2,0,0,0,0,5,5.01,0
155,2920,2,0,0,1,0,5,29.04,0
156,2920,2,0,0,1,0,5,35.67,0
157,2920,2,0,0,1,0,5,16.15,0
158,2920,2,0,0,1,0,5,23.05,0
159,2920,2,0,0,1,0,5,34.35,0
160,2920,2,0,0,1,0,5,51.74,0
161,2920,2,0,0,1,0,5,57.13,0
162,2920,2,0,0,28,0,13,39.09,0
169,2920,2,0,0,1,0,5,1.59,0
170,2920,2,0,0,1,0,5,58.09,0
171,2920,2,0,0,1,0,5,14.75,0
173,2920,2,0,0,5,0,8,24.97,0
175,2920,2,0,0,1,0,5,10.24,0
176,2920,2,0,0,1,0,5,17.89,0
177,2920,2,0,0,1,0,5,55.46,0
178,2920,2,0,0,28,0,13,41.89,0
179,2920,2,0,0,0,0,5,18.5,0
179,2920,2,0,0,1,0,5,70.78,0
3,2921,2,1,0,3,0,7,389.98,1
5,2921,2,1,0,22,0,12,644.15,1
16,2921,2,1,0,13,0,14,33.75,0
17,2921,2,1,0,0,0,5,0.81,0
18,2921,2,1,0,0,0,5,12.01,0
19,2921,2,1,0,20,0,13,164.5,1
19,2921,2,1,0,0,0,5,17.48,0
20,2921,2,1,0,0,0,5,29.49,0
22,2921,2,1,0,0,0,5,12.39,0
23,2921,2,1,0,0,0,5,32.79,0
24,2921,2,1,0,0,0,5,38.64,0
25,2921,2,1,0,27,0,12,30.43,0
26,2921,2,1,0,0,0,5,31.2,0
27,2921,2,1,0,0,0,5,61.33,0
28,2921,2,1,0,0,0,5,17.98,0
29,2921,2,1,0,0,0,5,0.72,0
30,2921,2,1,0,25,0,15,422.51,1
31,2921,2,1,0,0,0,5,33.87,0
32,2921,2,1,0,0,0,5,6.42,0
33,2921,2,1,0,15,0,13,155.74,0
34,2921,2,1,0,0,0,5,14.95,0
36,2921,2,1,0,0,0,5,1.86,0
36,2921,2,1,0,6,0,6,120.53,1
37,2921,2,1,0,0,0,5,5.96,0
38,2921,2,1,0,0,0,5,29.9,0
39,2921,2,1,0,27,0,12,62.22,0
39,2921,2,1,0,46,0,12,44.54,0
40,2921,2,1,0,13,0,14,69.79,0
41,2921,2,1,0,5,0,8,42.56,0
42,2921,2,1,0,1,0,5,18.58,0
44,2921,2,1,0,1,0,5,20.06,0
45,2921,2,1,0,1,0,5,67.1,0
46,2921,2,1,0,5,0,8,35.8,0
174,2921,2,1,0,1,0,5,20.76,0
175,2921,2,1,0,5,0,8,68.04,0
176,2921,2,1,0,1,0,5,22.83,0
177,2921,2,1,0,1,0,5,27.35,0
178,2921,2,1,0,1,0,5,34.26,0
179,2921,2,1,0,1,0,5,43.34,0
3,2922,2,0,0,12,0,13,2.91,0
7,2922,2,0,0,6,0,6,97.96,0
11,2922,2,0,0,6,0,6,16.39,0
