step,customer_id,age,gender,region,merchant,transaction_type,category,amount,fraud
5,5760,7,3,0,49,0,18,0.0,0
6,5760,7,3,0,49,0,18,0.0,-1
7,5760,7,3,0,49,0,18,0.0,-1
8,5760,7,3,0,49,0,18,557.7989667654037,-1
9,5760,7,3,0,48,0,18,0.0,0
10,5760,7,3,0,49,0,18,0.0,0
11,5760,7,3,0,49,0,18,0.0,0
12,5760,7,3,0,49,0,18,938.6204928159714,0
13,5760,7,3,0,49,0,18,41.84167366474867,0
14,5760,7,3,0,49,0,18,0.0,-1
15,5760,7,3,0,49,0,18,0.0,-1
16,5760,7,3,0,49,0,18,0.0,-1
17,5760,7,3,0,49,0,18,0.0,0
18,5760,7,3,0,49,0,18,0.0,0
19,5760,7,3,0,49,0,18,0.0,-1
20,5760,7,3,0,48,0,18,0.0,0
21,5760,7,3,0,49,0,18,1173.017993569374,-1
22,5760,7,3,0,49,0,18,0.0,-1
23,5760,7,3,0,49,0,18,0.0,0
24,5760,7,3,0,49,0,18,0.0,0
25,5760,7,3,0,48,0,18,0.0,0
26,5760,7,3,0,49,0,18,0.0,-1
27,5760,7,3,0,49,0,18,0.0,0
28,5760,7,3,0,49,0,18,1557.622104883194,0
29,5760,7,3,0,49,0,18,2619.509100914001,-1
30,5760,7,3,0,48,0,17,0.0,0
31,5760,7,3,0,49,0,18,182.175487279892,0
32,5760,7,3,0,49,0,18,0.0,-1
33,5760,7,3,0,49,0,18,1823.885142803192,-1
34,5760,7,3,0,49,0,18,0.0,0
35,5760,7,3,0,49,0,18,610.3336811065674,-1
36,5760,7,3,0,48,0,17,0.0,0
37,5760,7,3,0,49,0,18,0.0,0
38,5760,7,3,0,48,0,18,0.0,0
39,5760,7,3,0,49,0,18,0.0,0
40,5760,7,3,0,48,0,18,0.0,0
41,5760,7,3,0,49,0,18,1110.7034236192703,0
42,5760,7,3,0,49,0,18,0.0,-1
43,5760,7,3,0,49,0,18,0.0,0
44,5760,7,3,0,49,0,18,0.0,0
45,5760,7,3,0,48,0,18,350.28934478759766,0
46,5760,7,3,0,48,0,18,0.0,0
47,5760,7,3,0,48,0,18,0.0,0
48,5760,7,3,0,48,0,17,0.0,0
49,5760,7,3,0,49,0,18,2827.8186917304997,-1
50,5760,7,3,0,49,0,18,0.0,0
51,5760,7,3,0,49,0,18,0.0,-1
52,5760,7,3,0,49,0,18,0.0,0
53,5760,7,3,0,49,0,18,0.0,0
54,5760,7,3,0,49,0,18,0.0,-1
55,5760,7,3,0,49,0,18,1584.15749669075,-1
56,5760,7,3,0,48,0,17,0.0,0
57,5760,7,3,0,49,0,18,0.0,0
58,5760,7,3,0,48,0,17,0.0,0
59,5760,7,3,0,49,0,18,253.6140568554401,-1
60,5760,7,3,0,48,0,18,0.0,0
61,5760,7,3,0,49,0,18,0.0,0
62,5760,7,3,0,49,0,18,0.0,-1
63,5760,7,3,0,49,0,18,0.0,0
64,5760,7,3,0,48,0,18,0.0,0
65,5760,7,3,0,48,0,18,0.0,0
66,5760,7,3,0,48,0,17,0.0,0
67,5760,7,3,0,49,0,18,0.0,0
68,5760,7,3,0,49,0,18,0.0,-1
69,5760,7,3,0,48,0,17,556.6628277301788,0
70,5760,7,3,0,49,0,18,0.0,0
71,5760,7,3,0,49,0,18,0.0,0
72,5760,7,3,0,49,0,18,0.0,-1
73,5760,7,3,0,48,0,17,0.0,0
74,5760,7,3,0,49,0,18,0.0,-1
75,5760,7,3,0,49,0,18,0.0,-1
76,5760,7,3,0,49,0,18,0.0,0
77,5760,7,3,0,49,0,18,1700.132042169571,-1
78,5760,7,3,0,49,0,18,0.0,-1
0,5761,7,3,0,48,0,18,248.0056509375572,0
1,5761,7,3,0,49,0,18,2162.8180146217346,0
2,5761,7,3,0,48,0,18,0.0,0
3,5761,7,3,0,49,0,18,0.0,0
4,5761,7,3,0,49,0,18,416.4106398820877,0
5,5761,7,3,0,48,0,18,0.0,0
6,5761,7,3,0,49,0,18,0.0,-1
7,5761,7,3,0,49,0,18,0.0,-1
8,5761,7,3,0,49,0,18,1603.8964688777924,-1
9,5761,7,3,0,49,0,18,0.0,-1
10,5761,7,3,0,49,0,18,0.0,-1
11,5761,7,3,0,49,0,18,0.0,-1
12,5761,7,3,0,49,0,18,0.0,-1
13,5761,7,3,0,48,0,17,0.0,0
14,5761,7,3,0,48,0,18,0.0,0
15,5761,7,3,0,49,0,18,0.0,0
16,5761,7,3,0,49,0,18,0.0,0
17,5761,7,3,0,49,0,18,0.0,0
18,5761,7,3,0,49,0,18,0.0,-1
19,5761,7,3,0,49,0,18,360.8167916536331,0
20,5761,7,3,0,49,0,18,0.0,0
21,5761,7,3,0,49,0,18,224.5698496699333,0
22,5761,7,3,0,48,0,17,0.0,0
23,5761,7,3,0,49,0,18,0.0,0
24,5761,7,3,0,49,0,18,1013.6456042528152,0
25,5761,7,3,0,49,0,18,0.0,0
26,5761,7,3,0,49,0,18,727.0564883947372,0
27,5761,7,3,0,49,0,18,1948.417276144028,-1
28,5761,7,3,0,49,0,18,462.93020248413086,0
29,5761,7,3,0,49,0,18,0.0,0
30,5761,7,3,0,49,0,18,0.0,-1
31,5761,7,3,0,48,0,18,90.63477627933024,0
32,5761,7,3,0,49,0,18,0.0,-1
33,5761,7,3,0,49,0,18,0.0,0
34,5761,7,3,0,48,0,18,0.0,0
35,5761,7,3,0,49,0,18,0.0,0
36,5761,7,3,0,48,0,17,0.0,0
37,5761,7,3,0,48,0,18,0.0,0
38,5761,7,3,0,49,0,18,0.0,-1
39,5761,7,3,0,49,0,18,0.0,-1
40,5761,7,3,0,49,0,18,2260.192632675171,-1
41,5761,7,3,0,49,0,18,0.0,0
42,5761,7,3,0,49,0,18,405.9535264968872,0
43,5761,7,3,0,49,0,18,2014.1974091529848,-1
44,5761,7,3,0,49,0,18,0.0,-1
45,5761,7,3,0,49,0,18,317.23063439130783,-1
46,5761,7,3,0,48,0,18,0.0,0
47,5761,7,3,0,48,0,18,0.0,0
48,5761,7,3,0,49,0,18,0.0,0
49,5761,7,3,0,49,0,18,365.9604862332344,0
50,5761,7,3,0,49,0,18,217.2037959098816,-1
51,5761,7,3,0,48,0,18,0.0,0
52,5761,7,3,0,49,0,18,0.0,0
53,5761,7,3,0,49,0,18,0.0,0
54,5761,7,3,0,49,0,18,1195.9198862314224,0
55,5761,7,3,0,49,0,18,1671.2512075901031,0
56,5761,7,3,0,49,0,18,0.0,0
57,5761,7,3,0,49,0,18,686.1671060323715,0
58,5761,7,3,0,49,0,18,0.0,0
59,5761,7,3,0,49,0,18,915.8288687467576,0
60,5761,7,3,0,49,0,18,1240.3426319360733,0
61,5761,7,3,0,49,0,18,0.0,-1
62,5761,7,3,0,49,0,18,0.0,0
63,5761,7,3,0,48,0,18,0.0,0
64,5761,7,3,0,49,0,18,0.0,-1
65,5761,7,3,0,49,0,18,357.8740358352661,-1
66,5761,7,3,0,49,0,18,0.0,0
67,5761,7,3,0,49,0,18,0.0,0
68,5761,7,3,0,48,0,17,0.0,0
69,5761,7,3,0,49,0,18,776.6436040401459,0
70,5761,7,3,0,49,0,18,1176.4802783727646,-1
71,5761,7,3,0,49,0,18,0.0,0
72,5761,7,3,0,49,0,18,2320.096492767334,0
73,5761,7,3,0,49,0,18,0.0,0
74,5761,7,3,0,49,0,18,1669.1605746746063,-1
75,5761,7,3,0,49,0,18,0.0,0
76,5761,7,3,0,49,0,18,0.0,0
77,5761,7,3,0,49,0,18,0.0,0
78,5761,7,3,0,49,0,18,0.0,0
79,5761,7,3,0,48,0,17,0.0,0
80,5761,7,3,0,49,0,18,0.0,0
81,5761,7,3,0,49,0,18,0.0,0
82,5761,7,3,0,49,0,18,0.0,-1
83,5761,7,3,0,49,0,18,0.0,0
84,5761,7,3,0,49,0,18,0.0,0
85,5761,7,3,0,49,0,18,0.0,-1
86,5761,7,3,0,48,0,18,0.0,0
87,5761,7,3,0,49,0,18,0.0,0
88,5761,7,3,0,49,0,18,0.0,-1
89,5761,7,3,0,49,0,18,0.0,0
90,5761,7,3,0,49,0,18,2261.887788772583,-1
91,5761,7,3,0,49,0,18,0.0,0
92,5761,7,3,0,49,0,18,0.0,-1
93,5761,7,3,0,49,0,18,1332.3526084423063,0
94,5761,7,3,0,48,0,18,0.0,0
95,5761,7,3,0,49,0,18,281.11591935157776,0
96,5761,7,3,0,48,0,18,0.0,0
97,5761,7,3,0,48,0,17,0.0,0
98,5761,7,3,0,48,0,17,0.0,0
99,5761,7,3,0,49,0,18,0.0,-1
100,5761,7,3,0,48,0,17,0.0,0
101,5761,7,3,0,48,0,18,0.0,0
102,5761,7,3,0,49,0,18,0.0,0
103,5761,7,3,0,48,0,18,0.0,0
104,5761,7,3,0,49,0,18,0.0,0
105,5761,7,3,0,49,0,18,0.0,0
106,5761,7,3,0,49,0,18,0.0,-1
107,5761,7,3,0,49,0,18,0.0,0
108,5761,7,3,0,49,0,18,0.0,0
109,5761,7,3,0,49,0,18,0.0,0
110,5761,7,3,0,49,0,18,808.7385445833206,-1
111,5761,7,3,0,49,0,18,0.0,0
112,5761,7,3,0,49,0,18,0.0,-1
113,5761,7,3,0,49,0,18,663.2191687822342,-1
114,5761,7,3,0,48,0,17,0.0,0
115,5761,7,3,0,49,0,18,0.0,-1
116,5761,7,3,0,49,0,18,0.0,0
117,5761,7,3,0,49,0,18,0.0,0
118,5761,7,3,0,49,0,18,0.0,0
119,5761,7,3,0,48,0,18,0.0,0
120,5761,7,3,0,49,0,18,0.0,-1
121,5761,7,3,0,48,0,18,0.0,0
122,5761,7,3,0,49,0,18,0.0,0
123,5761,7,3,0,48,0,17,475.6231233477593,0
124,5761,7,3,0,49,0,18,0.0,-1
125,5761,7,3,0,49,0,18,0.0,-1
126,5761,7,3,0,48,0,17,0.0,0
127,5761,7,3,0,49,0,18,0.0,0
128,5761,7,3,0,49,0,18,1350.9707152843475,0
129,5761,7,3,0,48,0,17,321.0453689098358,0
130,5761,7,3,0,49,0,18,1135.0974440574646,-1
131,5761,7,3,0,48,0,17,0.0,0
132,5761,7,3,0,48,0,18,1190.1622265577316,0
133,5761,7,3,0,49,0,18,0.0,-1
134,5761,7,3,0,49,0,18,1124.5396733283997,-1
135,5761,7,3,0,48,0,18,0.0,0
136,5761,7,3,0,49,0,18,256.0879848897457,0
137,5761,7,3,0,49,0,18,0.0,0
138,5761,7,3,0,49,0,18,0.0,-1
139,5761,7,3,0,48,0,18,0.0,0
140,5761,7,3,0,49,0,18,0.0,-1
141,5761,7,3,0,48,0,18,0.0,0
142,5761,7,3,0,49,0,18,0.0,-1
143,5761,7,3,0,49,0,18,0.0,-1
144,5761,7,3,0,48,0,17,0.0,0
145,5761,7,3,0,49,0,18,0.0,0
146,5761,7,3,0,49,0,18,0.0,-1
0,5762,7,2,0,49,0,18,0.0,-1
1,5762,7,2,0,49,0,18,0.0,0
2,5762,7,2,0,49,0,18,0.0,0
3,5762,7,2,0,49,0,18,0.0,-1
4,5762,7,2,0,49,0,18,1613.2313013076782,-1
5,5762,7,2,0,49,0,18,1185.1602792739868,0
6,5762,7,2,0,49,0,18,0.0,-1
7,5762,7,2,0,49,0,18,2110.4472875595093,-1
8,5762,7,2,0,49,0,18,0.0,0
9,5762,7,2,0,49,0,18,0.0,-1
10,5762,7,2,0,49,0,18,0.0,-1
11,5762,7,2,0,49,0,18,0.0,0
12,5762,7,2,0,49,0,18,0.0,0
13,5762,7,2,0,48,0,18,0.0,0
14,5762,7,2,0,49,0,18,0.0,0
15,5762,7,2,0,48,0,17,267.0639753341675,0
16,5762,7,2,0,49,0,18,0.0,0
17,5762,7,2,0,49,0,18,2902.1814465522766,-1
18,5762,7,2,0,48,0,18,0.0,0
19,5762,7,2,0,49,0,18,0.0,0
20,5762,7,2,0,48,0,18,0.0,0
21,5762,7,2,0,49,0,18,779.7238975763321,-1
22,5762,7,2,0,48,0,18,0.0,0
23,5762,7,2,0,49,0,18,0.0,0
24,5762,7,2,0,49,0,18,0.0,-1
25,5762,7,2,0,49,0,18,0.0,0
26,5762,7,2,0,49,0,18,1614.2314672470093,-1
27,5762,7,2,0,48,0,18,0.0,0
28,5762,7,2,0,48,0,18,0.0,0
29,5762,7,2,0,49,0,18,0.0,0
30,5762,7,2,0,49,0,18,0.0,0
31,5762,7,2,0,49,0,18,0.0,0
32,5762,7,2,0,49,0,18,0.0,0
33,5762,7,2,0,48,0,18,0.0,0
34,5762,7,2,0,49,0,18,0.0,0
35,5762,7,2,0,49,0,18,0.0,-1
36,5762,7,2,0,49,0,18,420.51542550325394,-1
37,5762,7,2,0,49,0,18,2170.057892799377,-1
38,5762,7,2,0,49,0,18,2515.598237514496,0
39,5762,7,2,0,48,0,18,936.620682477951,0
40,5762,7,2,0,48,0,18,0.0,0
41,5762,7,2,0,49,0,18,0.0,0
42,5762,7,2,0,48,0,18,0.0,0
43,5762,7,2,0,49,0,18,0.0,0
44,5762,7,2,0,49,0,18,1820.5153942108157,-1
45,5762,7,2,0,48,0,17,0.0,0
46,5762,7,2,0,49,0,18,2634.976804256439,0
47,5762,7,2,0,49,0,18,0.0,0
48,5762,7,2,0,48,0,18,0.0,0
49,5762,7,2,0,49,0,18,0.0,0
50,5762,7,2,0,49,0,18,529.3650925159454,-1
51,5762,7,2,0,49,0,18,1351.5110313892365,0
52,5762,7,2,0,48,0,18,260.3117376565933,0
53,5762,7,2,0,49,0,18,0.0,0
54,5762,7,2,0,49,0,18,287.6723185181618,0
55,5762,7,2,0,49,0,18,0.0,0
56,5762,7,2,0,48,0,18,0.0,0
57,5762,7,2,0,48,0,17,0.0,0
58,5762,7,2,0,49,0,18,2418.729662895202,0
59,5762,7,2,0,49,0,18,0.0,0
60,5762,7,2,0,48,0,18,0.0,0
61,5762,7,2,0,49,0,18,0.0,-1
62,5762,7,2,0,49,0,18,0.0,0
63,5762,7,2,0,49,0,18,0.0,0
64,5762,7,2,0,49,0,18,0.0,0
65,5762,7,2,0,49,0,18,278.24265882372856,0
66,5762,7,2,0,49,0,18,0.0,0
67,5762,7,2,0,49,0,18,0.0,-1
68,5762,7,2,0,49,0,18,0.0,0
69,5762,7,2,0,49,0,18,1043.7162965536118,-1
70,5762,7,2,0,49,0,18,0.0,-1
71,5762,7,2,0,49,0,18,0.0,0
72,5762,7,2,0,48,0,18,0.0,0
73,5762,7,2,0,48,0,18,1198.3386427164078,0
74,5762,7,2,0,49,0,18,0.0,0
75,5762,7,2,0,49,0,18,198.52282479405403,0
76,5762,7,2,0,49,0,18,0.0,0
77,5762,7,2,0,49,0,18,0.0,-1
78,5762,7,2,0,49,0,18,197.0750093460083,0
79,5762,7,2,0,49,0,18,0.0,0
80,5762,7,2,0,48,0,18,0.0,0
81,5762,7,2,0,49,0,18,0.0,-1
82,5762,7,2,0,48,0,17,0.0,0
83,5762,7,2,0,49,0,18,0.0,0
84,5762,7,2,0,48,0,18,0.0,0
85,5762,7,2,0,48,0,17,0.0,0
86,5762,7,2,0,48,0,18,0.0,0
87,5762,7,2,0,49,0,18,240.78205227851868,-1
88,5762,7,2,0,49,0,18,0.0,-1
89,5762,7,2,0,48,0,18,0.0,0
0,5763,6,2,0,48,0,18,0.0,0
1,5763,6,2,0,49,0,18,1133.7365955114365,-1
2,5763,6,2,0,49,0,18,600.6662175059319,-1
3,5763,6,2,0,49,0,18,0.0,-1
4,5763,6,2,0,49,0,18,0.0,-1
5,5763,6,2,0,48,0,18,913.5183691978456,0
6,5763,6,2,0,49,0,18,0.0,0
7,5763,6,2,0,49,0,18,166.616253554821,0
8,5763,6,2,0,49,0,18,507.32389092445374,0
9,5763,6,2,0,49,0,18,265.6642347574234,0
10,5763,6,2,0,49,0,18,0.0,-1
11,5763,6,2,0,49,0,18,2598.9919900894165,-1
12,5763,6,2,0,48,0,17,0.0,0
13,5763,6,2,0,48,0,18,0.0,0
14,5763,6,2,0,49,0,18,2195.613980293274,0
15,5763,6,2,0,49,0,18,0.0,0
16,5763,6,2,0,49,0,18,0.0,0
17,5763,6,2,0,49,0,18,329.2212635278702,0
18,5763,6,2,0,48,0,18,0.0,0
19,5763,6,2,0,49,0,18,0.0,-1
20,5763,6,2,0,48,0,17,0.0,0
21,5763,6,2,0,49,0,18,124.6139407157898,0
22,5763,6,2,0,49,0,18,0.0,-1
23,5763,6,2,0,49,0,18,0.0,-1
24,5763,6,2,0,49,0,18,0.0,-1
25,5763,6,2,0,49,0,18,448.86764138937,0
26,5763,6,2,0,49,0,18,1837.4094367027285,0
27,5763,6,2,0,48,0,17,0.0,0
28,5763,6,2,0,49,0,18,0.0,0
29,5763,6,2,0,49,0,18,0.0,0
30,5763,6,2,0,49,0,18,0.0,-1
31,5763,6,2,0,48,0,17,0.0,0
32,5763,6,2,0,49,0,18,0.0,0
33,5763,6,2,0,48,0,18,0.0,0
34,5763,6,2,0,48,0,18,1272.476762533188,0
35,5763,6,2,0,49,0,18,0.0,-1
36,5763,6,2,0,48,0,17,151.88290737569332,0
37,5763,6,2,0,48,0,18,0.0,0
38,5763,6,2,0,48,0,18,0.0,0
39,5763,6,2,0,49,0,18,0.0,0
40,5763,6,2,0,49,0,18,0.0,-1
41,5763,6,2,0,49,0,18,0.0,0
42,5763,6,2,0,48,0,18,1036.0018163919449,0
43,5763,6,2,0,49,0,18,0.0,-1
44,5763,6,2,0,49,0,18,0.0,0
45,5763,6,2,0,49,0,18,0.0,-1
46,5763,6,2,0,48,0,18,0.0,0
47,5763,6,2,0,48,0,18,0.0,0
48,5763,6,2,0,49,0,18,0.0,0
49,5763,6,2,0,49,0,18,1564.985364675522,-1
50,5763,6,2,0,49,0,18,0.0,0
51,5763,6,2,0,49,0,18,2031.0896635055544,0
52,5763,6,2,0,49,0,18,0.0,-1
53,5763,6,2,0,49,0,18,301.2578748166561,-1
54,5763,6,2,0,48,0,18,0.0,0
55,5763,6,2,0,49,0,18,0.0,-1
56,5763,6,2,0,49,0,18,0.0,0
57,5763,6,2,0,48,0,17,0.0,0
58,5763,6,2,0,49,0,18,1155.4639786481855,0
59,5763,6,2,0,49,0,18,0.0,0
60,5763,6,2,0,49,0,18,1219.034269452095,0
61,5763,6,2,0,48,0,17,0.0,0
62,5763,6,2,0,49,0,18,0.0,0
63,5763,6,2,0,49,0,18,0.0,-1
64,5763,6,2,0,49,0,18,0.0,0
65,5763,6,2,0,49,0,18,970.2286124229432,0
66,5763,6,2,0,48,0,18,0.0,0
67,5763,6,2,0,49,0,18,0.0,0
68,5763,6,2,0,49,0,18,2293.146103620529,-1
69,5763,6,2,0,49,0,18,0.0,-1
70,5763,6,2,0,49,0,18,0.0,-1
71,5763,6,2,0,49,0,18,0.0,0
72,5763,6,2,0,49,0,18,0.0,0
73,5763,6,2,0,49,0,18,0.0,-1
74,5763,6,2,0,49,0,18,0.0,0
75,5763,6,2,0,49,0,18,0.0,-1
76,5763,6,2,0,49,0,18,0.0,0
77,5763,6,2,0,49,0,18,1625.491827726364,-1
78,5763,6,2,0,48,0,17,0.0,0
79,5763,6,2,0,49,0,18,0.0,-1
80,5763,6,2,0,49,0,18,2164.217233657837,-1
81,5763,6,2,0,49,0,18,0.0,-1
82,5763,6,2,0,49,0,18,2469.2457914352417,0
83,5763,6,2,0,49,0,18,0.0,0
84,5763,6,2,0,49,0,18,0.0,-1
85,5763,6,2,0,48,0,17,0.0,0
86,5763,6,2,0,48,0,17,0.0,0
87,5763,6,2,0,49,0,18,1317.6079094409945,-1
88,5763,6,2,0,48,0,18,0.0,0
89,5763,6,2,0,49,0,18,0.0,0
90,5763,6,2,0,49,0,18,0.0,-1
91,5763,6,2,0,48,0,18,0.0,0
92,5763,6,2,0,48,0,17,0.0,0
93,5763,6,2,0,49,0,18,0.0,0
94,5763,6,2,0,48,0,18,0.0,0
95,5763,6,2,0,49,0,18,0.0,-1
96,5763,6,2,0,49,0,18,0.0,0
97,5763,6,2,0,48,0,18,0.0,0
98,5763,6,2,0,49,0,18,0.0,0
99,5763,6,2,0,49,0,18,0.0,0
100,5763,6,2,0,49,0,18,0.0,-1
101,5763,6,2,0,49,0,18,767.9256051778793,0
102,5763,6,2,0,49,0,18,2888.083159923553,-1
103,5763,6,2,0,48,0,18,0.0,0
104,5763,6,2,0,49,0,18,0.0,0
105,5763,6,2,0,49,0,18,0.0,0
106,5763,6,2,0,49,0,18,1784.864962100983,-1
107,5763,6,2,0,48,0,18,1211.778745055199,0
108,5763,6,2,0,49,0,18,0.0,-1
109,5763,6,2,0,49,0,18,0.0,0
110,5763,6,2,0,49,0,18,0.0,0
111,5763,6,2,0,49,0,18,1493.5638010501862,-1
112,5763,6,2,0,49,0,18,0.0,-1
113,5763,6,2,0,49,0,18,1455.0669491291046,-1
114,5763,6,2,0,49,0,18,0.0,0
0,5764,7,3,0,49,0,18,0.0,0
1,5764,7,3,0,48,0,17,0.0,0
2,5764,7,3,0,49,0,18,323.8721191883087,0
3,5764,7,3,0,49,0,18,878.2126754522324,-1
4,5764,7,3,0,49,0,18,0.0,-1
5,5764,7,3,0,49,0,18,0.0,-1
6,5764,7,3,0,48,0,18,174.0715466439724,0
7,5764,7,3,0,49,0,18,0.0,0
8,5764,7,3,0,48,0,18,0.0,0
9,5764,7,3,0,48,0,18,0.0,0
10,5764,7,3,0,49,0,18,0.0,0
11,5764,7,3,0,49,0,18,0.0,-1
12,5764,7,3,0,49,0,18,0.0,-1
13,5764,7,3,0,49,0,18,0.0,0
14,5764,7,3,0,49,0,18,0.0,-1
15,5764,7,3,0,49,0,18,0.0,0
16,5764,7,3,0,49,0,18,0.0,0
17,5764,7,3,0,49,0,18,0.0,0
18,5764,7,3,0,49,0,18,0.0,0
19,5764,7,3,0,49,0,18,0.0,-1
20,5764,7,3,0,49,0,18,0.0,0
21,5764,7,3,0,49,0,18,0.0,-1
22,5764,7,3,0,49,0,18,0.0,0
23,5764,7,3,0,49,0,18,0.0,-1
24,5764,7,3,0,49,0,18,0.0,-1
25,5764,7,3,0,49,0,18,0.0,0
26,5764,7,3,0,49,0,18,1316.5472447872162,-1
27,5764,7,3,0,48,0,18,146.03029005229473,0
28,5764,7,3,0,49,0,18,0.0,-1
29,5764,7,3,0,48,0,17,0.0,0
30,5764,7,3,0,48,0,17,0.0,0
31,5764,7,3,0,49,0,18,0.0,0
32,5764,7,3,0,48,0,18,0.0,0
33,5764,7,3,0,48,0,18,0.0,0
34,5764,7,3,0,49,0,18,123.13985265791416,0
35,5764,7,3,0,49,0,18,0.0,-1
36,5764,7,3,0,49,0,18,0.0,0
37,5764,7,3,0,49,0,18,2.779122442007065,0
38,5764,7,3,0,49,0,18,0.0,-1
39,5764,7,3,0,49,0,18,929.8573434352876,0
40,5764,7,3,0,48,0,17,0.0,0
41,5764,7,3,0,49,0,18,728.0874997377396,0
42,5764,7,3,0,49,0,18,0.0,-1
43,5764,7,3,0,49,0,18,0.0,-1
44,5764,7,3,0,49,0,18,1290.9585237503052,0
45,5764,7,3,0,49,0,18,682.3190301656723,0
46,5764,7,3,0,48,0,18,0.0,0
47,5764,7,3,0,49,0,18,484.11183059215546,-1
48,5764,7,3,0,49,0,18,0.0,0
49,5764,7,3,0,49,0,18,0.0,0
50,5764,7,3,0,48,0,18,0.0,0
51,5764,7,3,0,48,0,18,0.0,0
52,5764,7,3,0,48,0,17,0.0,0
53,5764,7,3,0,48,0,18,0.0,0
54,5764,7,3,0,49,0,18,1320.7654654979706,0
55,5764,7,3,0,49,0,18,0.0,-1
56,5764,7,3,0,49,0,18,0.0,0
57,5764,7,3,0,49,0,18,0.0,0
58,5764,7,3,0,49,0,18,3377.3940801620483,-1
59,5764,7,3,0,49,0,18,0.0,0
60,5764,7,3,0,49,0,18,0.0,-1
61,5764,7,3,0,49,0,18,0.0,0
62,5764,7,3,0,49,0,18,871.1057156324387,0
63,5764,7,3,0,49,0,18,0.0,0
64,5764,7,3,0,48,0,17,0.0,0
65,5764,7,3,0,49,0,18,1470.170021057129,-1
66,5764,7,3,0,49,0,18,0.0,0
67,5764,7,3,0,48,0,18,0.0,0
68,5764,7,3,0,48,0,18,0.0,0
69,5764,7,3,0,49,0,18,0.0,-1
70,5764,7,3,0,48,0,18,941.4757043123244,0
71,5764,7,3,0,48,0,18,0.0,0
72,5764,7,3,0,48,0,17,0.0,0
73,5764,7,3,0,48,0,18,0.0,0
74,5764,7,3,0,48,0,18,1526.4034271240234,0
75,5764,7,3,0,49,0,18,0.0,0
76,5764,7,3,0,49,0,18,0.0,-1
77,5764,7,3,0,49,0,18,0.0,0
78,5764,7,3,0,49,0,18,711.77177131176,0
79,5764,7,3,0,49,0,18,0.0,0
80,5764,7,3,0,49,0,18,0.0,0
81,5764,7,3,0,49,0,18,356.6708043217659,-1
82,5764,7,3,0,49,0,18,894.0653502941132,0
83,5764,7,3,0,49,0,18,0.0,0
84,5764,7,3,0,49,0,18,0.0,0
85,5764,7,3,0,49,0,18,0.0,0
86,5764,7,3,0,49,0,18,0.0,-1
87,5764,7,3,0,49,0,18,802.7689903974533,-1
88,5764,7,3,0,49,0,18,0.0,0
89,5764,7,3,0,49,0,18,0.0,-1
90,5764,7,3,0,48,0,18,269.0180391073227,0
91,5764,7,3,0,48,0,18,0.0,0
92,5764,7,3,0,48,0,18,0.0,0
93,5764,7,3,0,49,0,18,0.0,-1
94,5764,7,3,0,49,0,18,0.0,0
95,5764,7,3,0,48,0,17,0.0,0
96,5764,7,3,0,48,0,17,0.0,0
97,5764,7,3,0,49,0,18,0.0,-1
98,5764,7,3,0,49,0,18,2904.465794563293,-1
99,5764,7,3,0,48,0,17,0.0,0
100,5764,7,3,0,49,0,18,1222.3558127880096,0
101,5764,7,3,0,49,0,18,1918.6711311340327,-1
102,5764,7,3,0,49,0,18,1228.453367948532,0
103,5764,7,3,0,49,0,18,1561.8929266929626,0
104,5764,7,3,0,48,0,17,0.0,0
105,5764,7,3,0,49,0,18,0.0,0
106,5764,7,3,0,49,0,18,1658.61576795578,-1
107,5764,7,3,0,49,0,18,0.0,-1
108,5764,7,3,0,49,0,18,0.0,0
109,5764,7,3,0,49,0,18,0.0,0
110,5764,7,3,0,49,0,18,0.0,0
111,5764,7,3,0,49,0,18,0.0,-1
112,5764,7,3,0,49,0,18,0.0,0
113,5764,7,3,0,49,0,18,654.9109518527985,-1
114,5764,7,3,0,49,0,18,0.0,0
115,5764,7,3,0,49,0,18,517.3642560839653,-1
116,5764,7,3,0,49,0,18,0.0,-1
117,5764,7,3,0,49,0,18,0.0,0
118,5764,7,3,0,48,0,18,0.0,0
119,5764,7,3,0,48,0,18,951.0397166013718,0
120,5764,7,3,0,49,0,18,2045.5574989318848,-1
121,5764,7,3,0,49,0,18,728.3381372690201,0
122,5764,7,3,0,48,0,17,0.0,0
123,5764,7,3,0,49,0,18,105.13979941606522,0
124,5764,7,3,0,49,0,18,0.0,0
125,5764,7,3,0,48,0,17,514.3268033862114,0
126,5764,7,3,0,49,0,18,0.0,0
127,5764,7,3,0,48,0,18,0.0,0
128,5764,7,3,0,49,0,18,0.0,-1
129,5764,7,3,0,49,0,18,0.0,0
130,5764,7,3,0,48,0,18,0.0,0
131,5764,7,3,0,48,0,17,216.87209606170651,0
132,5764,7,3,0,49,0,18,0.0,0
133,5764,7,3,0,49,0,18,0.0,0
134,5764,7,3,0,49,0,18,0.0,0
135,5764,7,3,0,49,0,18,699.6513158082962,0
136,5764,7,3,0,49,0,18,0.0,-1
137,5764,7,3,0,49,0,18,0.0,0
138,5764,7,3,0,48,0,18,0.0,0
139,5764,7,3,0,49,0,18,1037.4312102794647,0
140,5764,7,3,0,48,0,17,0.0,0
141,5764,7,3,0,49,0,18,0.0,0
142,5764,7,3,0,49,0,18,285.94834730029106,0
143,5764,7,3,0,48,0,18,0.0,0
144,5764,7,3,0,49,0,18,0.0,0
