step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
92,2775,1,1,0,16,0,16,865.05,1
92,3904,2,1,0,20,0,13,391.24,1
92,1994,1,1,0,20,0,13,367.07,1
92,2258,1,0,0,9,0,10,11.68,1
92,3630,2,1,0,9,0,10,68.57,1
92,1196,5,1,0,6,0,6,187.62,1
92,466,1,1,0,6,0,6,597.92,1
92,2876,2,0,0,6,0,6,265.71,1
92,3469,0,1,0,6,0,6,376.03,1
92,2392,0,0,0,30,0,16,1042.91,1
92,466,1,1,0,30,0,16,336.78,1
92,1506,2,1,0,12,0,13,111.42,1
92,1396,3,0,0,12,0,13,275.63,1
92,3146,1,0,0,16,0,16,290.6,1
92,3130,1,1,0,16,0,16,254.95,1
92,3083,0,1,0,20,0,13,646.15,1
92,2392,0,0,0,20,0,13,408.44,1
92,2954,1,1,0,22,0,12,347.04,1
92,1705,2,0,0,22,0,12,286.55,1
92,1598,2,1,0,6,0,6,1068.04,1
92,98,1,1,0,6,0,6,540.64,1
92,3466,2,0,0,11,0,12,527.51,1
92,3945,2,1,0,11,0,12,265.43,1
93,2080,1,1,0,35,0,18,2875.61,1
93,2300,0,1,0,35,0,18,1956.45,1
93,2587,0,0,0,20,0,13,347.24,1
93,207,2,0,0,20,0,13,42.14,1
93,3221,2,0,0,6,0,6,543.95,1
93,778,4,1,0,6,0,6,44.33,1
93,1163,1,1,0,6,0,6,782.54,1
93,1774,1,0,0,6,0,6,334.28,1
93,1598,2,1,0,15,0,13,14.26,1
93,1705,2,0,0,15,0,13,177.8,1
93,982,3,1,0,6,0,6,461.41,1
93,3971,1,1,0,6,0,6,542.83,1
93,2855,2,1,0,22,0,12,80.37,1
93,466,1,1,0,22,0,12,240.88,1
93,3928,1,0,0,11,0,12,156.57,1
93,4102,2,1,0,11,0,12,201.02,1
93,2392,0,0,0,30,0,16,1314.75,1
93,279,1,1,0,30,0,16,620.64,1
93,4102,2,1,0,6,0,6,480.79,1
93,3768,2,1,0,6,0,6,432.22,1
93,936,0,1,0,18,0,9,609.38,1
93,3546,2,0,0,18,0,9,508.24,1
93,2972,4,1,0,26,0,12,547.44,1
93,2896,2,1,0,26,0,12,474.16,1
93,466,1,1,0,6,0,6,84.85,1
93,3092,4,1,0,6,0,6,772.96,1
93,2669,3,1,0,17,0,9,235.72,1
93,3204,4,1,0,17,0,9,47.89,1
93,857,1,1,0,6,0,6,549.44,1
93,2117,1,1,0,6,0,6,1034.18,1
93,605,3,1,0,22,0,12,80.01,1
93,3388,2,1,0,22,0,12,203.8,1
93,2826,0,1,0,13,0,14,167.34,1
93,3270,1,0,0,13,0,14,66.62,1
93,3616,1,1,0,41,0,19,374.24,1
93,3523,1,1,0,41,0,19,334.61,1
93,3522,0,0,0,16,0,16,1020.08,1
93,3523,1,1,0,16,0,16,192.64,1
93,3971,1,1,0,17,0,9,126.39,1
93,3490,2,1,0,17,0,9,825.89,1
94,1682,2,0,0,35,0,18,330.44,1
94,2876,2,0,0,35,0,18,3563.64,1
94,1603,4,1,0,9,0,10,174.09,1
94,1787,1,1,0,9,0,10,100.38,1
94,3690,6,2,0,6,0,6,371.84,1
94,3550,3,1,0,6,0,6,209.55,1
94,4025,7,1,0,27,0,12,855.01,1
94,3548,0,1,0,27,0,12,244.47,1
94,3983,1,0,0,17,0,9,396.02,1
94,3572,1,1,0,17,0,9,243.98,1
94,2647,2,0,0,6,0,6,263.2,1
94,2068,1,1,0,6,0,6,20.77,1
94,1705,2,0,0,35,0,18,482.06,1
94,3847,1,1,0,35,0,18,313.2,1
94,1505,1,0,0,18,0,9,417.46,1
94,1698,5,0,0,18,0,9,27.47,1
94,3202,1,1,0,35,0,18,245.32,1
94,2603,0,0,0,35,0,18,4792.07,1
94,2279,4,1,0,6,0,6,40.16,1
94,4102,2,1,0,6,0,6,33.07,1
94,2117,1,1,0,6,0,6,565.24,1
94,3554,5,1,0,6,0,6,470.36,1
94,3754,4,1,0,6,0,6,723.24,1
94,3898,1,0,0,6,0,6,315.44,1
94,2896,2,1,0,6,0,6,718.03,1
94,3941,2,1,0,6,0,6,84.14,1
94,2859,1,1,0,22,0,12,516.97,1
94,3550,3,1,0,22,0,12,101.95,1
94,3808,1,1,0,6,0,6,647.33,1
94,3083,0,1,0,6,0,6,505.79,1
94,1572,1,1,0,22,0,12,414.87,1
94,3318,2,1,0,22,0,12,321.59,1
94,605,3,1,0,17,0,9,405.42,1
94,2855,2,1,0,17,0,9,156.25,1
94,466,1,1,0,31,0,9,104.91,1
94,2636,1,1,0,31,0,9,298.63,1
94,3927,0,1,0,6,0,6,432.68,1
94,1196,5,1,0,6,0,6,426.21,1
94,1494,5,0,0,22,0,12,407.28,1
94,2170,1,0,0,22,0,12,13.75,1
95,2954,1,1,0,11,0,12,494.1,1
95,1615,2,1,0,11,0,12,433.71,1
95,1351,3,0,0,3,0,7,330.5,1
95,1256,4,0,0,3,0,7,512.51,1
95,265,1,0,0,6,0,6,154.72,1
95,3550,3,1,0,6,0,6,179.99,1
95,3717,1,1,0,13,0,14,40.97,1
95,3469,0,1,0,13,0,14,17.78,1
95,3785,1,1,0,17,0,9,759.41,1
95,3971,1,1,0,17,0,9,43.46,1
95,2528,0,1,0,6,0,6,416.41,1
95,2926,1,1,0,6,0,6,94.68,1
95,3234,2,1,0,22,0,12,544.6,1
95,3948,3,1,0,22,0,12,53.99,1
95,3644,0,1,0,22,0,12,148.87,1
95,1615,2,1,0,22,0,12,430.85,1
95,3541,1,1,0,17,0,9,69.77,1
95,3382,1,0,0,17,0,9,514.91,1
95,605,3,1,0,20,0,13,203.08,1
95,913,0,1,0,20,0,13,150.78,1
95,3274,4,0,0,20,0,13,230.5,1
95,2859,1,1,0,20,0,13,58.74,1
95,3758,0,0,0,27,0,12,98.66,1
95,2695,2,1,0,27,0,12,719.93,1
95,2859,1,1,0,6,0,6,826.48,1
95,3209,3,1,0,6,0,6,362.98,1
95,265,1,0,0,13,0,14,164.74,1
95,2895,1,1,0,13,0,14,421.47,1
95,2068,1,1,0,22,0,12,11.29,1
95,604,1,1,0,22,0,12,355.41,1
95,3572,1,1,0,6,0,6,753.48,1
95,3329,1,1,0,6,0,6,850.9,1
95,3795,4,1,0,22,0,12,398.27,1
95,2562,1,0,0,22,0,12,917.18,1
95,1615,2,1,0,10,0,11,358.81,1
95,3083,0,1,0,10,0,11,703.13,1
95,2946,0,1,0,18,0,9,694.01,1
95,3550,3,1,0,18,0,9,443.87,1
95,919,1,1,0,44,0,13,144.65,1
95,3537,2,1,0,44,0,13,211.8,1
96,2580,4,1,0,20,0,13,47.29,1
96,4098,0,0,0,20,0,13,242.69,1
96,3523,1,1,0,3,0,7,197.86,1
96,3715,0,1,0,3,0,7,207.56,1
96,3382,1,0,0,3,0,7,633.1,1
96,3621,2,1,0,3,0,7,385.46,1
96,3971,1,1,0,18,0,9,164.33,1
96,3444,1,1,0,18,0,9,68.56,1
96,1959,1,1,0,22,0,12,101.81,1
96,3392,2,1,0,22,0,12,229.63,1
96,3809,2,1,0,26,0,12,30.21,1
96,3234,2,1,0,26,0,12,478.95,1
96,2958,3,0,0,20,0,13,90.26,1
96,2996,2,1,0,20,0,13,217.03,1
96,3856,2,0,0,6,0,6,696.83,1
96,824,0,1,0,6,0,6,539.23,1
96,1567,1,1,0,3,0,7,160.66,1
96,3607,1,0,0,3,0,7,70.84,1
96,603,0,1,0,38,0,19,299.79,1
96,1494,5,0,0,38,0,19,402.0,1
96,2977,0,0,0,16,0,16,636.45,1
96,3947,0,1,0,16,0,16,633.84,1
96,3283,1,0,0,6,0,6,95.9,1
96,3947,0,1,0,6,0,6,292.22,1
96,4096,3,0,0,3,0,7,188.56,1
96,3634,1,1,0,3,0,7,28.69,1
96,2954,1,1,0,27,0,12,713.89,1
96,3758,0,0,0,27,0,12,453.47,1
96,3886,1,1,0,12,0,13,300.59,1
96,3033,4,1,0,12,0,13,43.2,1
96,2896,2,1,0,20,0,13,22.31,1
96,3329,1,1,0,20,0,13,111.21,1
96,605,3,1,0,11,0,12,543.24,1
96,3809,2,1,0,11,0,12,628.88,1
96,3758,0,0,0,20,0,13,156.45,1
96,2667,1,0,0,20,0,13,115.99,1
96,2964,2,1,0,35,0,18,4893.58,1
96,3781,3,0,0,35,0,18,1736.84,1
96,913,0,1,0,22,0,12,478.36,1
96,2954,1,1,0,22,0,12,590.54,1
97,3458,1,0,0,2,0,6,17.63,1
97,2925,3,1,0,2,0,6,1013.69,1
97,1779,2,1,0,44,0,13,52.96,1
97,3221,2,0,0,44,0,13,186.1,1
97,3548,0,1,0,16,0,16,591.34,1
97,1600,1,1,0,16,0,16,532.01,1
97,3523,1,1,0,20,0,13,155.77,1
97,3029,2,0,0,20,0,13,103.72,1
97,2859,1,1,0,27,0,12,522.03,1
97,3657,1,1,0,27,0,12,172.46,1
97,2411,1,1,0,26,0,12,118.62,1
97,4053,1,1,0,26,0,12,336.32,1
97,3282,3,0,0,22,0,12,329.12,1
97,3655,7,1,0,22,0,12,308.69,1
97,3346,1,0,0,22,0,12,712.66,1
97,1411,2,1,0,22,0,12,360.91,1
97,2279,4,1,0,22,0,12,64.51,1
97,3971,1,1,0,22,0,12,578.24,1
97,3092,4,1,0,22,0,12,488.08,1
97,3572,1,1,0,22,0,12,650.04,1
97,3282,3,0,0,22,0,12,662.87,1
97,3092,4,1,0,22,0,12,101.19,1
97,3550,3,1,0,31,0,9,295.29,1
97,3691,1,1,0,31,0,9,908.69,1
97,484,0,1,0,12,0,13,656.62,1
97,3272,2,1,0,12,0,13,252.51,1
97,2998,0,0,0,35,0,18,538.27,1
97,3620,2,1,0,35,0,18,1242.08,1
97,3083,0,1,0,35,0,18,3972.42,1
97,1664,5,0,0,35,0,18,1850.62,1
97,3939,2,1,0,30,0,16,1029.88,1
97,3758,0,0,0,30,0,16,424.08,1
97,1184,0,0,0,22,0,12,176.07,1
97,3363,2,1,0,22,0,12,230.14,1
97,3807,0,1,0,21,0,13,116.72,1
97,2876,2,0,0,21,0,13,0.04,1
97,2638,4,1,0,6,0,6,992.03,1
97,1236,3,0,0,6,0,6,648.77,1
97,3282,3,0,0,6,0,6,149.35,1
97,2923,1,1,0,6,0,6,733.75,1
98,249,2,1,0,17,0,9,90.85,1
98,3573,4,1,0,17,0,9,269.25,1
98,3789,4,0,0,6,0,6,584.81,1
98,3092,4,1,0,6,0,6,45.16,1
98,2392,0,0,0,27,0,12,76.25,1
98,3971,1,1,0,27,0,12,133.36,1
98,3109,2,1,0,16,0,16,436.01,1
98,3938,1,1,0,16,0,16,498.37,1
98,466,1,1,0,22,0,12,261.84,1
98,2876,2,0,0,22,0,12,147.95,1
98,1090,2,0,0,22,0,12,198.47,1
98,2507,0,1,0,22,0,12,726.5,1
98,3737,1,1,0,2,0,6,105.49,1
98,3839,2,1,0,2,0,6,261.64,1
98,3889,1,1,0,6,0,6,492.21,1
98,3270,1,0,0,6,0,6,62.11,1
98,2895,1,1,0,22,0,12,631.14,1
98,3955,2,1,0,22,0,12,805.74,1
98,3820,4,0,0,16,0,16,1260.94,1
98,2117,1,1,0,16,0,16,81.77,1
98,3205,1,0,0,6,0,6,275.7,1
98,3742,1,1,0,6,0,6,770.87,1
98,3550,3,1,0,48,0,12,696.9,1
98,3405,3,1,0,48,0,12,29.13,1
98,2435,5,1,0,41,0,19,296.66,1
98,2976,2,0,0,41,0,19,369.74,1
98,2896,2,1,0,30,0,16,243.79,1
98,1705,2,0,0,30,0,16,0.19,1
98,3850,2,0,0,20,0,13,108.75,1
98,466,1,1,0,20,0,13,171.65,1
98,1682,2,0,0,6,0,6,221.84,1
98,2954,1,1,0,6,0,6,1251.33,1
98,1959,1,1,0,25,0,15,149.65,1
98,4076,1,0,0,25,0,15,12.1,1
98,2435,5,1,0,41,0,19,360.65,1
98,3807,0,1,0,41,0,19,240.44,1
98,2853,3,1,0,22,0,12,584.54,1
98,1615,2,1,0,22,0,12,313.31,1
98,1142,2,0,0,6,0,6,945.29,1
98,2859,1,1,0,6,0,6,558.52,1
99,2799,0,1,0,22,0,12,437.42,1
99,3300,2,1,0,22,0,12,574.86,1
99,2599,2,1,0,12,0,13,466.37,1
99,3376,1,0,0,12,0,13,100.72,1
99,2244,3,0,0,22,0,12,846.67,1
99,2638,4,1,0,22,0,12,350.71,1
99,2847,3,0,0,27,0,12,398.27,1
99,3550,3,1,0,27,0,12,0.42,1
99,3423,0,0,0,35,0,18,869.23,1
99,3886,1,1,0,35,0,18,3605.97,1
99,605,3,1,0,19,0,9,592.04,1
99,2876,2,0,0,19,0,9,267.29,1
99,2855,2,1,0,20,0,13,31.44,1
99,1319,1,1,0,20,0,13,156.52,1
99,3971,1,1,0,16,0,16,277.78,1
99,1304,0,1,0,16,0,16,150.44,1
99,3249,1,1,0,20,0,13,659.1,1
99,3920,2,1,0,20,0,13,206.67,1
99,613,2,1,0,22,0,12,736.06,1
99,3491,0,0,0,22,0,12,288.45,1
99,88,2,0,0,11,0,12,168.76,1
99,3689,0,0,0,11,0,12,745.59,1
99,2346,1,1,0,12,0,13,172.86,1
99,2620,1,1,0,12,0,13,577.27,1
99,2800,1,0,0,44,0,13,114.12,1
99,2954,1,1,0,44,0,13,12.16,1
99,3388,2,1,0,38,0,19,261.39,1
99,3671,5,1,0,38,0,19,158.75,1
99,2571,0,0,0,11,0,12,31.61,1
99,4099,1,0,0,11,0,12,105.71,1
99,69,3,1,0,2,0,6,514.78,1
99,3548,0,1,0,2,0,6,629.66,1
99,3071,2,1,0,17,0,9,836.29,1
99,876,3,1,0,17,0,9,498.24,1
99,3416,0,0,0,18,0,9,192.08,1
99,2470,0,0,0,18,0,9,73.13,1
99,3092,4,1,0,31,0,9,46.92,1
99,3092,4,1,0,31,0,9,873.64,1
99,3823,1,0,0,39,0,18,5714.7,1
99,1352,1,0,0,39,0,18,5417.33,1
100,2260,2,0,0,16,0,16,261.73,1
100,2170,1,0,0,16,0,16,538.68,1
100,3548,0,1,0,22,0,12,404.22,1
100,3040,0,0,0,22,0,12,294.78,1
100,2876,2,0,0,41,0,19,191.25,1
100,2876,2,0,0,41,0,19,272.67,1
100,3388,2,1,0,35,0,18,5184.55,1
100,605,3,1,0,35,0,18,1824.34,1
100,3929,2,1,0,6,0,6,130.08,1
100,1040,5,0,0,6,0,6,680.43,1
100,605,3,1,0,6,0,6,426.13,1
100,235,2,1,0,6,0,6,103.07,1
100,4102,2,1,0,39,0,18,1851.92,1
100,136,0,1,0,39,0,18,5115.16,1
100,3550,3,1,0,25,0,15,45.34,1
100,2773,1,0,0,25,0,15,657.5,1
100,3092,4,1,0,6,0,6,553.27,1
100,1029,4,0,0,6,0,6,267.21,1
100,3501,2,0,0,11,0,12,192.04,1
100,3331,2,1,0,11,0,12,555.67,1
100,3311,2,1,0,6,0,6,865.61,1
100,765,4,0,0,6,0,6,160.26,1
100,2954,1,1,0,25,0,15,225.33,1
100,2699,1,1,0,25,0,15,26.86,1
100,69,3,1,0,27,0,12,134.47,1
100,3202,1,1,0,27,0,12,543.26,1
100,4058,2,0,0,16,0,16,223.53,1
100,467,6,2,0,16,0,16,1215.63,1
100,3092,4,1,0,38,0,19,282.63,1
100,3068,1,1,0,38,0,19,224.41,1
100,1705,2,0,0,38,0,19,358.25,1
100,3548,0,1,0,38,0,19,287.95,1
100,2666,2,0,0,10,0,11,733.09,1
100,3239,1,1,0,10,0,11,92.57,1
100,3221,2,0,0,20,0,13,204.74,1
100,3548,0,1,0,20,0,13,177.14,1
100,3266,2,1,0,41,0,19,258.9,1
100,2896,2,1,0,41,0,19,324.72,1
100,3947,0,1,0,27,0,12,558.94,1
100,3523,1,1,0,27,0,12,329.97,1
101,3550,3,1,0,26,0,12,149.34,1
101,792,1,1,0,26,0,12,9.61,1
101,2423,1,1,0,22,0,12,374.88,1
101,3886,1,1,0,22,0,12,204.0,1
101,3388,2,1,0,22,0,12,372.54,1
101,2107,2,1,0,22,0,12,415.39,1
101,536,0,0,0,12,0,13,6.31,1
101,3546,2,0,0,12,0,13,197.76,1
101,3092,4,1,0,10,0,11,669.26,1
101,3388,2,1,0,10,0,11,275.59,1
101,3525,4,0,0,38,0,19,303.77,1
101,3758,0,0,0,38,0,19,476.68,1
101,3303,0,1,0,30,0,16,521.63,1
101,3270,1,0,0,30,0,16,210.86,1
101,541,0,0,0,11,0,12,309.35,1
101,3287,1,1,0,11,0,12,356.75,1
101,3909,4,0,0,35,0,18,4757.63,1
101,484,0,1,0,35,0,18,5205.67,1
101,3092,4,1,0,6,0,6,73.15,1
101,3643,0,0,0,6,0,6,499.18,1
101,3798,1,0,0,39,0,18,2126.96,1
101,645,2,1,0,39,0,18,4073.88,1
101,3346,1,0,0,22,0,12,479.75,1
101,2534,1,1,0,22,0,12,208.52,1
101,553,0,1,0,6,0,6,235.82,1
101,2954,1,1,0,6,0,6,1388.69,1
101,604,1,1,0,22,0,12,22.28,1
101,1090,2,0,0,22,0,12,158.55,1
101,3349,2,0,0,17,0,9,234.99,1
101,2481,0,0,0,17,0,9,65.28,1
101,1917,5,0,0,13,0,14,388.84,1
101,3947,0,1,0,13,0,14,5.45,1
101,3469,0,1,0,35,0,18,3614.74,1
101,3742,1,1,0,35,0,18,2100.75,1
101,1087,1,0,0,22,0,12,347.37,1
101,3252,1,1,0,22,0,12,387.42,1
101,888,1,1,0,6,0,6,293.83,1
101,1705,2,0,0,6,0,6,802.38,1
101,3627,0,0,0,3,0,7,137.85,1
101,1448,2,1,0,3,0,7,101.17,1
102,3523,1,1,0,15,0,13,66.71,1
102,3242,1,0,0,15,0,13,247.53,1
102,3871,2,0,0,22,0,12,413.81,1
102,3523,1,1,0,22,0,12,683.8,1
102,3572,1,1,0,38,0,19,364.9,1
102,3388,2,1,0,38,0,19,563.84,1
102,3960,3,0,0,6,0,6,323.64,1
102,1494,5,0,0,6,0,6,374.39,1
102,2392,0,0,0,3,0,7,192.24,1
102,2876,2,0,0,3,0,7,310.04,1
102,98,1,1,0,41,0,19,206.78,1
102,3469,0,1,0,41,0,19,301.12,1
102,3202,1,1,0,22,0,12,1.03,1
102,2392,0,0,0,22,0,12,402.32,1
102,3119,4,1,0,35,0,18,3959.44,1
102,3548,0,1,0,35,0,18,3190.84,1
102,2954,1,1,0,6,0,6,82.7,1
102,4057,2,0,0,6,0,6,665.2,1
102,3876,0,1,0,6,0,6,631.16,1
102,4102,2,1,0,6,0,6,451.71,1
102,3809,2,1,0,22,0,12,626.27,1
102,832,0,1,0,22,0,12,391.69,1
102,3676,2,1,0,20,0,13,53.57,1
102,2480,2,1,0,20,0,13,490.65,1
102,3627,0,0,0,38,0,19,307.92,1
102,3331,2,1,0,38,0,19,371.88,1
102,1018,4,1,0,11,0,12,8.33,1
102,2643,2,0,0,11,0,12,650.02,1
102,3758,0,0,0,38,0,19,463.57,1
102,3234,2,1,0,38,0,19,364.01,1
102,3185,1,1,0,16,0,16,672.29,1
102,466,1,1,0,16,0,16,421.41,1
102,2411,1,1,0,3,0,7,243.98,1
102,2450,1,1,0,3,0,7,72.86,1
102,587,1,1,0,41,0,19,272.65,1
102,466,1,1,0,41,0,19,368.75,1
102,3572,1,1,0,22,0,12,226.36,1
102,1682,2,0,0,22,0,12,376.56,1
102,2858,1,0,0,41,0,19,297.78,1
102,2253,1,0,0,41,0,19,343.81,1
103,3242,1,0,0,21,0,13,375.3,1
103,2032,2,0,0,21,0,13,82.79,1
103,3469,0,1,0,16,0,16,7.08,1
103,2876,2,0,0,16,0,16,228.87,1
103,553,0,1,0,3,0,7,452.53,1
103,1351,3,0,0,3,0,7,469.63,1
103,3467,4,1,0,38,0,19,254.56,1
103,4018,0,1,0,38,0,19,331.99,1
103,3758,0,0,0,20,0,13,64.69,1
103,2857,2,1,0,20,0,13,297.6,1
103,1705,2,0,0,18,0,9,66.31,1
103,2819,2,0,0,18,0,9,252.45,1
103,3550,3,1,0,13,0,14,13.86,1
103,2773,1,0,0,13,0,14,173.43,1
103,2585,1,0,0,44,0,13,11.6,1
103,2435,5,1,0,44,0,13,3.27,1
103,4091,1,0,0,6,0,6,328.56,1
103,913,0,1,0,6,0,6,113.48,1
103,2417,0,0,0,6,0,6,160.46,1
103,3523,1,1,0,6,0,6,295.91,1
103,1114,2,1,0,20,0,13,216.86,1
103,3971,1,1,0,20,0,13,27.55,1
103,3971,1,1,0,6,0,6,317.67,1
103,3550,3,1,0,6,0,6,319.71,1
103,3495,1,0,0,6,0,6,268.6,1
103,3331,2,1,0,6,0,6,168.2,1
103,2678,2,0,0,11,0,12,579.6,1
103,3289,4,1,0,11,0,12,247.72,1
103,3311,2,1,0,18,0,9,511.59,1
103,2093,3,0,0,18,0,9,19.65,1
103,466,1,1,0,11,0,12,181.61,1
103,2239,5,0,0,11,0,12,199.71,1
103,3199,2,1,0,13,0,14,201.26,1
103,3994,3,1,0,13,0,14,101.43,1
103,3408,0,1,0,17,0,9,1197.2,1
103,3098,2,0,0,17,0,9,20.07,1
103,2476,1,0,0,6,0,6,132.09,1
103,3031,5,1,0,6,0,6,74.19,1
103,3947,0,1,0,6,0,6,443.09,1
103,2971,2,1,0,6,0,6,480.03,1
104,844,0,0,0,17,0,9,26.43,1
104,2423,1,1,0,17,0,9,107.0,1
104,3926,1,0,0,6,0,6,638.88,1
104,4062,1,0,0,6,0,6,129.74,1
104,2855,2,1,0,35,0,18,4917.98,1
104,2366,1,0,0,35,0,18,2592.8,1
104,2142,1,1,0,6,0,6,39.91,1
104,2107,2,1,0,6,0,6,417.08,1
104,2192,0,1,0,27,0,12,420.35,1
104,3096,1,1,0,27,0,12,36.57,1
104,38,1,1,0,38,0,19,342.95,1
104,4097,3,0,0,38,0,19,243.74,1
104,1830,0,0,0,18,0,9,668.44,1
104,1851,0,1,0,18,0,9,396.41,1
104,2421,1,1,0,2,0,6,119.88,1
104,3548,0,1,0,2,0,6,459.09,1
104,982,3,1,0,22,0,12,354.61,1
104,3572,1,1,0,22,0,12,452.75,1
104,1959,1,1,0,38,0,19,298.47,1
104,2234,1,1,0,38,0,19,88.6,1
104,2773,1,0,0,6,0,6,20.25,1
104,3092,4,1,0,6,0,6,86.94,1
104,3947,0,1,0,41,0,19,245.58,1
104,3758,0,0,0,41,0,19,137.83,1
104,4102,2,1,0,35,0,18,3371.55,1
104,3560,2,0,0,35,0,18,4005.96,1
104,2788,0,0,0,35,0,18,1698.62,1
104,299,4,1,0,35,0,18,917.45,1
104,852,1,1,0,16,0,16,650.02,1
104,3971,1,1,0,16,0,16,365.6,1
104,3714,1,1,0,20,0,13,87.03,1
104,2954,1,1,0,20,0,13,326.55,1
104,2954,1,1,0,27,0,12,332.91,1
104,2560,4,1,0,27,0,12,333.84,1
104,3971,1,1,0,22,0,12,190.47,1
104,2764,5,1,0,22,0,12,548.5,1
104,2783,4,1,0,6,0,6,1311.82,1
104,3181,0,1,0,6,0,6,101.23,1
104,3440,1,0,0,6,0,6,800.55,1
104,2423,1,1,0,6,0,6,299.68,1
105,801,0,1,0,6,0,6,36.65,1
105,2768,2,1,0,6,0,6,814.45,1
105,3267,0,1,0,10,0,11,809.55,1
105,2156,4,1,0,10,0,11,87.68,1
105,3415,1,1,0,20,0,13,198.22,1
105,3523,1,1,0,20,0,13,100.42,1
105,276,0,0,0,6,0,6,334.37,1
105,2156,4,1,0,6,0,6,71.62,1
105,3096,1,1,0,3,0,7,24.33,1
105,1494,5,0,0,3,0,7,100.26,1
105,3955,2,1,0,6,0,6,195.24,1
105,3548,0,1,0,6,0,6,403.59,1
105,605,3,1,0,35,0,18,426.77,1
105,3592,1,1,0,35,0,18,4490.54,1
105,3273,1,1,0,22,0,12,43.04,1
105,2954,1,1,0,22,0,12,138.02,1
105,3092,4,1,0,22,0,12,246.78,1
105,3928,1,0,0,22,0,12,224.7,1
105,895,1,0,0,22,0,12,157.02,1
105,2954,1,1,0,22,0,12,646.04,1
105,2392,0,0,0,6,0,6,1139.04,1
105,1779,2,1,0,6,0,6,195.35,1
105,207,2,0,0,6,0,6,908.41,1
105,2845,0,0,0,6,0,6,85.56,1
105,2924,0,0,0,16,0,16,459.6,1
105,3493,1,0,0,16,0,16,434.95,1
105,3938,1,1,0,20,0,13,169.31,1
105,3581,1,0,0,20,0,13,110.18,1
105,3550,3,1,0,6,0,6,1392.59,1
105,3546,2,0,0,6,0,6,93.08,1
105,3176,1,0,0,6,0,6,92.43,1
105,2914,2,0,0,6,0,6,370.54,1
105,2522,3,0,0,10,0,11,310.76,1
105,3589,1,0,0,10,0,11,547.66,1
105,3853,5,0,0,38,0,19,200.3,1
105,3900,2,1,0,38,0,19,424.32,1
105,2954,1,1,0,6,0,6,428.86,1
105,3572,1,1,0,6,0,6,34.06,1
105,605,3,1,0,22,0,12,30.18,1
105,3221,2,0,0,22,0,12,258.76,1
106,3083,0,1,0,22,0,12,165.59,1
106,2205,3,0,0,22,0,12,305.06,1
106,3388,2,1,0,13,0,14,293.71,1
106,2454,6,2,0,13,0,14,434.17,1
106,2678,2,0,0,6,0,6,656.13,1
106,2896,2,1,0,6,0,6,201.82,1
106,2431,0,1,0,38,0,19,368.79,1
106,2411,1,1,0,38,0,19,224.26,1
106,3388,2,1,0,35,0,18,1876.55,1
106,1784,2,0,0,35,0,18,1011.0,1
106,93,2,1,0,21,0,13,118.07,1
106,3941,2,1,0,21,0,13,157.1,1
106,2894,4,0,0,16,0,16,365.18,1
106,3947,0,1,0,16,0,16,437.86,1
106,1615,2,1,0,6,0,6,290.68,1
106,466,1,1,0,6,0,6,687.67,1
106,936,0,1,0,11,0,12,439.34,1
106,3174,5,1,0,11,0,12,208.58,1
106,2875,2,1,0,20,0,13,495.63,1
106,3128,2,1,0,20,0,13,8.59,1
106,1494,5,0,0,18,0,9,476.54,1
106,1702,1,1,0,18,0,9,407.04,1
106,3572,1,1,0,6,0,6,520.52,1
106,2156,4,1,0,6,0,6,108.64,1
106,3273,1,1,0,17,0,9,668.85,1
106,1505,1,0,0,17,0,9,649.14,1
106,2971,2,1,0,26,0,12,600.4,1
106,2138,0,0,0,26,0,12,284.73,1
106,4040,6,2,0,44,0,13,197.14,1
106,1592,1,1,0,44,0,13,333.01,1
106,1705,2,0,0,38,0,19,161.99,1
106,3092,4,1,0,38,0,19,230.82,1
106,3792,2,0,0,6,0,6,167.6,1
106,3550,3,1,0,6,0,6,764.34,1
106,3426,0,1,0,20,0,13,50.68,1
106,3971,1,1,0,20,0,13,130.97,1
106,580,1,1,0,18,0,9,552.89,1
106,3971,1,1,0,18,0,9,565.59,1
106,875,1,1,0,38,0,19,167.48,1
106,1005,3,1,0,38,0,19,285.8,1
107,2102,4,1,0,22,0,12,72.15,1
107,3774,5,0,0,22,0,12,339.12,1
107,3733,1,1,0,22,0,12,264.98,1
107,2854,2,1,0,22,0,12,635.1,1
107,3270,1,0,0,13,0,14,177.6,1
107,2896,2,1,0,13,0,14,46.27,1
107,3539,1,0,0,45,0,18,7403.44,1
107,2701,1,1,0,45,0,18,1162.11,1
107,2954,1,1,0,22,0,12,1167.96,1
107,4005,1,1,0,22,0,12,401.96,1
107,2851,3,0,0,25,0,15,354.47,1
107,466,1,1,0,25,0,15,118.03,1
107,2753,2,0,0,13,0,14,370.23,1
107,3667,2,0,0,13,0,14,202.61,1
107,3308,1,0,0,35,0,18,1932.47,1
107,3550,3,1,0,35,0,18,3154.68,1
107,2273,2,0,0,6,0,6,167.09,1
107,3886,1,1,0,6,0,6,752.57,1
107,3971,1,1,0,6,0,6,660.46,1
107,1184,0,0,0,6,0,6,587.5,1
107,3550,3,1,0,16,0,16,937.14,1
107,3523,1,1,0,16,0,16,1067.76,1
107,3886,1,1,0,22,0,12,426.86,1
107,2242,2,0,0,22,0,12,341.71,1
